date,portfolio,ret
2017-08-04,high,0.003213586180012312
2017-08-07,low,0.004148840074760489
2017-08-07,high,-0.003591101022822117
2017-08-08,low,0.0008982105057346197
2017-08-08,high,-0.0015878334683636227
2017-08-09,low,0.003226512067435325
2017-08-09,high,-5.54212831348135e-05
2017-08-10,low,-0.01001349083281677
2017-08-10,high,-0.015292718759992963
2017-08-11,low,0.004585830384232812
2017-08-11,high,0.0026274856959198237
2017-08-14,low,-0.007760633802346677
2017-08-14,high,-0.00793059092752804
2017-08-15,low,-0.012480182331356738
2017-08-15,high,-0.014864647152998891
2017-08-16,low,-0.0017898668477903704
2017-08-16,high,-0.007351028487206995
2017-08-17,low,0.0084129877627112
2017-08-17,high,-0.00328734039731959
2017-08-18,low,0.002210775792797178
2017-08-18,high,0.005312861181176943
2017-08-21,low,0.0020158880731980505
2017-08-21,high,-0.013978700009537904
2017-08-22,low,-0.0012770006534413
2017-08-22,high,-0.0031758564046376735
2017-08-23,low,0.001976261725860979
2017-08-23,high,0.004679749061490567
2017-08-24,low,0.006129512404692374
2017-08-24,high,0.0044129059590076675
2017-08-25,low,0.0005849345210628171
2017-08-25,high,-0.003009108749851436
2017-08-28,low,0.002210950822224931
2017-08-28,high,0.0032665903727875953
2017-08-29,low,-0.006355807739669052
2017-08-29,high,0.0031236381051250265
2017-08-30,low,-0.005447458072076868
2017-08-30,high,0.0023427782320505626
2017-08-31,low,0.023282298027291627
2017-08-31,high,0.013003776234385193
2017-09-01,low,0.001787289999999751
2017-09-01,high,-0.0042981637951884566
2017-09-05,low,0.012124822256117997
2017-09-05,high,0.0013734983918927274
2017-09-06,low,0.0029472154422906308
2017-09-06,high,0.003112911520588712
2017-09-07,low,-0.003878892539623368
2017-09-07,high,0.004104528186205411
2017-09-08,low,-0.0015432805440474923
2017-09-08,high,-0.004146084926968471
2017-09-11,low,0.00440677622754656
2017-09-11,high,-0.005651253621194434
2017-09-12,low,0.0031284746732649937
2017-09-12,high,-0.006457644577793947
2017-09-13,low,0.007763696678447279
2017-09-13,high,0.0032460020883789786
2017-09-14,low,0.0010445291626378843
2017-09-14,high,-0.0021222936957807233
2017-09-15,low,0.008671424928258875
2017-09-15,high,0.0035505901602760543
2017-09-18,low,-0.0025797581700078825
2017-09-18,high,-0.0011791140969786256
2017-09-19,low,-0.008118723516930028
2017-09-19,high,-0.004345950098088568
2017-09-20,low,0.006488529743532521
2017-09-20,high,0.009834529399283998
2017-09-21,low,-0.0073386761011347635
2017-09-21,high,-0.005353639953236626
2017-09-22,low,-0.002219571136938993
2017-09-22,high,0.0011239230918193694
2017-09-25,low,-0.0027218252140826485
2017-09-25,high,0.007231392039749843
2017-09-26,low,-0.0067715201739690645
2017-09-26,high,-0.006467223663812025
2017-09-27,low,-0.0016542990980492668
2017-09-27,high,0.0026693721481894327
2017-09-28,low,-0.0024860226374804773
2017-09-28,high,-0.00031120491629357903
2017-09-29,low,0.002550200357293972
2017-09-29,high,-0.0031022251524261287
2017-10-02,low,-0.00017598366323746123
2017-10-02,high,-0.012706080060527892
2017-10-03,low,-0.0002475723287069916
2017-10-03,high,0.005194060395099652
2017-10-04,low,0.0036679774589471223
2017-10-04,high,0.00010234124435388652
2017-10-05,low,0.004335283086790722
2017-10-05,high,0.010190057468303067
2017-10-06,low,-0.0020849422596601
2017-10-06,high,-0.010770199834341207
2017-10-09,low,-0.0023107157307287345
2017-10-09,high,-0.00041394492611380253
2017-10-10,low,0.007859665214733712
2017-10-10,high,0.012184434583951229
2017-10-11,low,-0.00030110844087785513
2017-10-11,high,0.00817912668213453
2017-10-12,low,0.006749761558261262
2017-10-12,high,-0.0017167128400994464
2017-10-13,low,0.0033265259289326776
2017-10-13,high,0.01170013880376461
2017-10-16,low,-0.008947804699734479
2017-10-16,high,0.004612628374230133
2017-10-17,low,-0.0006901664652535772
2017-10-17,high,-0.0049291332757624975
2017-10-18,low,-0.005196160121471934
2017-10-18,high,-0.00039050888879371345
2017-10-19,low,0.005688047931574339
2017-10-19,high,-0.0002539780421812157
2017-10-20,low,-0.001283528511283836
2017-10-20,high,0.003968200844824074
2017-10-23,low,0.0065963792243089
2017-10-23,high,-0.0009784801107331435
2017-10-24,low,-0.0028613670881554557
2017-10-24,high,0.011237098506758234
2017-10-25,low,-0.0025709091942629977
2017-10-25,high,-0.0008822062880522447
2017-10-26,low,-0.00236454904989114
2017-10-26,high,0.0016642721932073137
2017-10-27,low,0.0012446775476044126
2017-10-27,high,0.003628703031640901
2017-10-30,low,0.008856936876679038
2017-10-30,high,0.00617001228104035
2017-10-31,low,-0.004779710267364567
2017-10-31,high,0.00628404907406046
2017-11-01,low,0.0003575854000625896
2017-11-01,high,0.006962239032167081
2017-11-02,low,0.0033038788202158723
2017-11-02,high,-0.005538966936466706
2017-11-03,low,-0.002145980829798886
2017-11-03,high,0.005566045405245788
2017-11-06,low,0.0160812823608482
2017-11-06,high,0.013672753225802596
2017-11-07,low,-0.0003946778687238916
2017-11-07,high,-0.006895996246378176
2017-11-08,low,0.0053056149357547525
2017-11-08,high,0.00018840592834009858
2017-11-09,low,-0.004016303548114033
2017-11-09,high,0.002133503504955134
2017-11-10,low,0.00475094529936247
2017-11-10,high,-0.006831328396159331
2017-11-13,low,-0.005722520342767392
2017-11-13,high,-0.00021724112622838014
2017-11-14,low,-0.010407734964897275
2017-11-14,high,-0.007913615807249435
2017-11-15,low,0.0051977251394791
2017-11-15,high,-0.006005658073182554
2017-11-16,low,-0.0017989694119973985
2017-11-16,high,-0.004309347143634405
2017-11-17,low,0.009164038039978633
2017-11-17,high,0.007390156525912896
2017-11-20,low,-0.0065712129448194006
2017-11-20,high,-0.008377685149489016
2017-11-21,low,-0.00040657936579781967
2017-11-21,high,0.007592845956099783
2017-11-22,low,0.004816479051879206
2017-11-22,high,0.00588075807407689
2017-11-24,low,-0.004639109032222504
2017-11-24,high,0.002449160606321051
2017-11-27,low,0.001997105461454387
2017-11-27,high,0.00173125349746738
2017-11-28,low,0.0016618270133129834
2017-11-28,high,-0.0025073588256514846
2017-11-29,low,0.006253227294232977
2017-11-29,high,-0.007185452690732051
2017-11-30,low,-0.011152080280973815
2017-11-30,high,-0.0038584657514055738
2017-12-01,low,0.00482252689269715
2017-12-01,high,0.003822554213731072
2017-12-04,low,-0.006738584574809253
2017-12-04,high,-0.012003297180339404
2017-12-05,low,-0.007199870453091973
2017-12-05,high,-0.00414230174081463
2017-12-06,low,-0.012261842115357977
2017-12-06,high,-0.01229466293062767
2017-12-07,low,-0.014049641562585084
2017-12-07,high,0.0032926715521825966
2017-12-08,low,-0.0017994086038752852
2017-12-08,high,0.0023412873819309648
2017-12-11,low,-0.002754368108469663
2017-12-11,high,0.0036402724223406637
2017-12-12,low,-0.013008885140817066
2017-12-12,high,-0.0032305392712656555
2017-12-13,low,0.007890315791629124
2017-12-13,high,-0.004142664023923275
2017-12-14,low,-0.00217372036953637
2017-12-14,high,0.008303167474976806
2017-12-15,low,0.006674230750969213
2017-12-15,high,0.009344823079146929
2017-12-18,low,0.007420191796999426
2017-12-18,high,8.727324574966597e-05
2017-12-19,low,0.002228932095150026
2017-12-19,high,-0.00045017824007174013
2017-12-20,low,0.001437828650278514
2017-12-20,high,0.007058517469448935
2017-12-21,low,-0.0036931478486202157
2017-12-21,high,0.006668272114017351
2017-12-22,low,-0.00293363447239622
2017-12-22,high,0.0038550090816968437
2017-12-26,low,0.004768333889279981
2017-12-26,high,0.015380627879534156
2017-12-27,low,0.005910380046706008
2017-12-27,high,0.002149850980208034
2017-12-28,low,0.0059128488903659095
2017-12-28,high,0.007177651907876267
2017-12-29,low,0.003875247762443378
2017-12-29,high,0.002766793003306964
2018-01-02,low,0.010239357346882933
2018-01-02,high,0.0014550582311640837
2018-01-03,low,0.002776276971505191
2018-01-03,high,0.004905789824509105
2018-01-04,low,0.0007320816288349494
2018-01-04,high,4.4336639094652054e-05
2018-01-05,low,-0.0012277951583083146
2018-01-05,high,-0.011816228005764888
2018-01-08,low,-0.006837852982436832
2018-01-08,high,0.0034691018325727907
2018-01-09,low,-0.0015692406997062033
2018-01-09,high,0.00807507409172849
2018-01-10,low,9.919983723753558e-06
2018-01-10,high,8.665509305647732e-05
2018-01-11,low,-0.0021406993000938354
2018-01-11,high,0.005355753744377827
2018-01-12,low,0.00021213624076931876
2018-01-12,high,0.005846158954652334
2018-01-16,low,0.0048331184618859635
2018-01-16,high,-0.0023162894660871854
2018-01-17,low,0.0059337394216618
2018-01-17,high,0.008123351413107641
2018-01-18,low,0.00012707619662384815
2018-01-18,high,0.00018271949287559987
2018-01-19,low,0.0010823433827884669
2018-01-19,high,-0.0032535278559362667
2018-01-22,low,0.003931805320099697
2018-01-22,high,0.002889348108807869
2018-01-23,low,0.0011154512177172329
2018-01-23,high,0.00779128045186217
2018-01-24,low,0.012367642405837678
2018-01-24,high,0.011924215826230952
2018-01-25,low,-0.0013227958425847503
2018-01-25,high,-0.0033377998797139903
2018-01-26,low,0.005454431205942538
2018-01-26,high,-0.0013048993107523485
2018-01-29,low,0.007085149035257833
2018-01-29,high,-3.494637598435296e-05
2018-01-30,low,-0.0020078720490856686
2018-01-30,high,-0.018490778485070695
2018-01-31,low,-0.002574562049185989
2018-01-31,high,-0.007160335423483907
2018-02-01,low,-0.0009194235307010106
2018-02-01,high,0.00939660476601297
2018-02-02,low,-0.0025796073200875604
2018-02-02,high,-0.0022693091892008704
2018-02-05,low,-0.007228831617498364
2018-02-05,high,-0.00719748281988051
2018-02-06,low,0.005077825333152993
2018-02-06,high,-0.009269673015073197
2018-02-07,low,-0.005947915750798943
2018-02-07,high,-0.010409737135127736
2018-02-08,low,0.0016048026472352032
2018-02-08,high,-0.006796009943396089
2018-02-09,low,-0.00814990525221109
2018-02-09,high,-0.014467343394952764
2018-02-12,low,0.00394729329431738
2018-02-12,high,0.010444039502608651
2018-02-13,low,0.0019815450983546455
2018-02-13,high,0.0031489422583939864
2018-02-14,low,0.008925416968594401
2018-02-14,high,0.010776282385797446
2018-02-15,low,0.006605064838587927
2018-02-15,high,0.0029941775305055234
2018-02-16,low,-0.0027929707953203015
2018-02-16,high,0.0021668940098845233
2018-02-20,low,-0.001754152222314021
2018-02-20,high,3.003038926674627e-05
2018-02-21,low,0.0020485751066155024
2018-02-21,high,-0.0022254274596195116
2018-02-22,low,0.005775905342120602
2018-02-22,high,0.006740578487988717
2018-02-23,low,0.003521141970682916
2018-02-23,high,0.004364567315067441
2018-02-26,low,0.004443897843889249
2018-02-26,high,0.0025700568903866245
2018-02-27,low,-0.00670442113197574
2018-02-27,high,-0.0037664854076512352
2018-02-28,low,0.0025932042640757313
2018-02-28,high,-0.005723045029449269
2018-03-01,low,0.0011218247920233657
2018-03-01,high,0.0012430664243366972
2018-03-02,low,-0.003035948557200457
2018-03-02,high,-0.0017825639787472205
2018-03-05,low,0.003614745036863352
2018-03-05,high,0.014071313294758052
2018-03-06,low,0.007288390104444715
2018-03-06,high,-0.0022074817230395166
2018-03-07,low,-0.006490106406952734
2018-03-07,high,-0.012626420689335942
2018-03-08,low,-0.002460877701420086
2018-03-08,high,-0.0030916000464790874
2018-03-09,low,0.0007815996591266644
2018-03-09,high,0.004345243453296049
2018-03-12,low,-0.0014290236284647386
2018-03-12,high,-0.002730241738174433
2018-03-13,low,0.002306804479526033
2018-03-13,high,0.0009354864028411239
2018-03-14,low,-0.00048662794858488794
2018-03-14,high,0.0010062979581557817
2018-03-15,low,-0.007385317646192354
2018-03-15,high,-0.00250832262816149
2018-03-16,low,-0.007899400320117
2018-03-16,high,0.002547782984822731
2018-03-19,low,-0.007733522564201267
2018-03-19,high,-0.014624197566762316
2018-03-20,low,-0.0008235516238629165
2018-03-20,high,0.006086588963477232
2018-03-21,low,-0.0013528542282566372
2018-03-21,high,0.013679570946895807
2018-03-22,low,-0.003180839300730622
2018-03-22,high,-0.0019719213333551913
2018-03-23,low,-0.011441574221610752
2018-03-23,high,0.010929612617362664
2018-03-26,low,-0.000630335273810159
2018-03-26,high,-0.004209176837911143
2018-03-27,low,0.0019567403702798036
2018-03-27,high,-0.0032889015320427175
2018-03-28,low,-0.0047419120292963865
2018-03-28,high,-0.0050493049239387485
2018-03-29,low,0.004339635719556213
2018-03-29,high,0.009234482228901513
2018-04-02,low,-0.00715342112273085
2018-04-02,high,-0.009962812697910568
2018-04-03,low,-0.005054399165353296
2018-04-03,high,0.0008152513855816155
2018-04-04,low,-0.001317697322379631
2018-04-04,high,-0.007148363085410003
2018-04-05,low,0.005755065988847527
2018-04-05,high,0.00656547153938683
2018-04-06,low,-0.0023693761788877326
2018-04-06,high,-0.005574423730293415
2018-04-09,low,0.007559372469724704
2018-04-09,high,0.017906265420907914
2018-04-10,low,-0.0006151715404097998
2018-04-10,high,0.01311844794016661
2018-04-11,low,0.0026374279372279024
2018-04-11,high,0.006844313546480595
2018-04-12,low,0.005204925687932175
2018-04-12,high,-0.002909500874171288
2018-04-13,low,0.00024272557536460425
2018-04-13,high,0.0029534877322728685
2018-04-16,low,0.01268769344868398
2018-04-16,high,-0.0017788894219323021
2018-04-17,low,-0.002344043037794041
2018-04-17,high,0.003336905908796139
2018-04-18,low,0.012151736681504618
2018-04-18,high,0.01406672388097407
2018-04-19,low,-0.0047304758098174375
2018-04-19,high,-0.0015091765153209507
2018-04-20,low,-3.142798593128961e-05
2018-04-20,high,-0.001284597169110593
2018-04-23,low,-0.00843103164616654
2018-04-23,high,-0.0038953914480774413
2018-04-24,low,0.0013155958351101936
2018-04-24,high,0.0011543458547470734
2018-04-25,low,-0.003806068430214347
2018-04-25,high,0.007049877537976686
2018-04-26,low,-7.051342132130705e-05
2018-04-26,high,0.004575049456254355
2018-04-27,low,0.0025768367412165633
2018-04-27,high,0.005939141169770334
2018-04-30,low,0.0007543781449877857
2018-04-30,high,0.0036264738477733336
2018-05-01,low,-0.008315204370353301
2018-05-01,high,0.0002756921307382635
2018-05-02,low,-0.0015338016473877365
2018-05-02,high,-0.0008504192794406565
2018-05-03,low,0.0049014582751768
2018-05-03,high,0.0037885352659266587
2018-05-04,low,8.625126458612738e-05
2018-05-04,high,0.0031125787263855884
2018-05-07,low,-0.006376769666611508
2018-05-07,high,0.002030470666314307
2018-05-08,low,0.0021525929935288703
2018-05-08,high,-0.007864886684894918
2018-05-09,low,-0.0014248365818774178
2018-05-09,high,0.01129028852585519
2018-05-10,low,0.009516263561485843
2018-05-10,high,0.0019294768295546546
2018-05-11,low,-0.005020876171194329
2018-05-11,high,-0.007004709278931348
2018-05-14,low,-0.0038782882148600314
2018-05-14,high,0.005636058047298408
2018-05-15,low,0.009923047521502092
2018-05-15,high,-0.0030298598032683544
2018-05-16,low,-0.0018210891534055544
2018-05-16,high,0.0030527457642086733
2018-05-17,low,0.004104707208233951
2018-05-17,high,-0.002978938356799485
2018-05-18,low,0.0009373934034419807
2018-05-18,high,-0.0013667798560833616
2018-05-21,low,0.013301658141543153
2018-05-21,high,0.007788896414155193
2018-05-22,low,0.007753328360247481
2018-05-22,high,0.0004519548367634215
2018-05-23,low,0.0052929035326676555
2018-05-23,high,-0.0008347865972769698
2018-05-24,low,-0.0006689324118885144
2018-05-24,high,-0.002543967642824537
2018-05-25,low,0.00647405520195513
2018-05-25,high,-0.008820679137869552
2018-05-29,low,-0.006002395034174364
2018-05-29,high,-0.0055856742375528555
2018-05-30,low,0.0053111257190110025
2018-05-30,high,0.000688232587366853
2018-05-31,low,0.004214647008303764
2018-05-31,high,-0.005131930608743905
2018-06-01,low,-0.0016136736580212947
2018-06-01,high,6.444453001706219e-05
2018-06-04,low,-0.01448112244383169
2018-06-04,high,-0.013290529346701394
2018-06-05,low,0.0014579123298232384
2018-06-05,high,-0.00221301005160302
2018-06-06,low,0.0025257858089862023
2018-06-06,high,0.0028593415420748083
2018-06-07,low,-0.005527114093190737
2018-06-07,high,0.008362915468975194
2018-06-08,low,0.008114622857992608
2018-06-08,high,-0.0009199710984049834
2018-06-11,low,-0.002002001143427845
2018-06-11,high,-0.004700283276772968
2018-06-12,low,0.0011521956911101296
2018-06-12,high,0.002575873138243569
2018-06-13,low,-0.0034282509760402797
2018-06-13,high,-0.003982309994040301
2018-06-14,low,-0.007243017988048348
2018-06-14,high,-0.004150627820409547
2018-06-15,low,-0.006586689761952481
2018-06-15,high,-0.011083054460211872
2018-06-18,low,-0.0005660294024058915
2018-06-18,high,-0.004305260024506457
2018-06-19,low,-0.008427139364301416
2018-06-19,high,-0.015041222123504209
2018-06-20,low,0.002628553740100556
2018-06-20,high,0.0059252001887308515
2018-06-21,low,-0.0009577726909638517
2018-06-21,high,-0.007843168562030786
2018-06-22,low,0.005066900210820338
2018-06-22,high,0.0159442479380636
2018-06-25,low,-0.012555426449568712
2018-06-25,high,-0.012846388215261226
2018-06-26,low,0.0015045405842941705
2018-06-26,high,0.006225107065494993
2018-06-27,low,0.0036748219677462945
2018-06-27,high,0.007260565716920033
2018-06-28,low,-0.004884034129258485
2018-06-28,high,-0.0008700228686445576
2018-06-29,low,0.00576893990427167
2018-06-29,high,0.014921089814550578
2018-07-02,low,-0.02012854619867736
2018-07-02,high,-0.010502532035232414
2018-07-03,low,0.006292037896418547
2018-07-03,high,0.0032888720683005965
2018-07-05,low,-0.003517924281099202
2018-07-05,high,0.0021313825380114603
2018-07-06,low,0.013579755332399858
2018-07-06,high,0.0038501198770606025
2018-07-09,low,-0.002748334803952749
2018-07-09,high,0.001194081283979742
2018-07-10,low,-0.005814089899018448
2018-07-10,high,0.00026617827678534583
2018-07-11,low,-0.015434781594798422
2018-07-11,high,-0.025533078108777387
2018-07-12,low,0.0038008054963048305
2018-07-12,high,0.010505792964613023
2018-07-13,low,-0.011855193618023023
2018-07-13,high,0.003391807105173188
2018-07-16,low,0.004774823619525748
2018-07-16,high,-0.022700078772766887
2018-07-17,low,-0.002372779428407134
2018-07-17,high,-0.00713491526849927
2018-07-18,low,0.0014232698877026952
2018-07-18,high,0.0006968027478064404
2018-07-19,low,-0.004824330401868989
2018-07-19,high,-0.0003898653499898371
2018-07-20,low,0.014174377577585395
2018-07-20,high,0.005035814206721888
2018-07-23,low,-0.0008397935168936162
2018-07-23,high,-0.004928075813169493
2018-07-24,low,0.0032715010655794277
2018-07-24,high,-0.004081595380910268
2018-07-25,low,0.007259712578433367
2018-07-25,high,0.01183425974229906
2018-07-26,low,-0.0027674680486506845
2018-07-26,high,0.003404972415089139
2018-07-27,low,0.0001167620498239027
2018-07-27,high,-0.006753885059180624
2018-07-30,low,0.000262082091893983
2018-07-30,high,0.010178951416049022
2018-07-31,low,0.003316701520720396
2018-07-31,high,-0.007539719287311456
2018-08-01,low,-0.010063786524286723
2018-08-01,high,-0.012483497378885176
2018-08-02,low,-0.0020817629601857855
2018-08-02,high,0.003948238166603032
2018-08-03,low,0.006374556728536941
2018-08-03,high,0.0015675802218681697
2018-08-06,low,-0.004752748580330363
2018-08-06,high,0.009502610282378194
2018-08-07,low,0.0007503074275257671
2018-08-07,high,-0.0006193467896047707
2018-08-08,low,-0.0037453418619708572
2018-08-08,high,-0.007441309760265614
2018-08-09,low,-0.001189661088875792
2018-08-09,high,-0.005155233010742506
2018-08-10,low,-0.009872211928933335
2018-08-10,high,-0.007605851715015977
2018-08-13,low,-0.008151164159888844
2018-08-13,high,-0.0065869424925714066
2018-08-14,low,0.001429875216711189
2018-08-14,high,0.004103199256472369
2018-08-15,low,-0.02324623234455899
2018-08-15,high,-0.017233861378420905
2018-08-16,low,0.015627228638975976
2018-08-16,high,0.0077054140233013485
2018-08-17,low,0.003099504704778245
2018-08-17,high,0.0059576078826575575
2018-08-20,low,-0.0011213092585605623
2018-08-20,high,0.004014759429788851
2018-08-21,low,0.002024970388445343
2018-08-21,high,0.001528786416063773
2018-08-22,low,-0.0077899554463936125
2018-08-22,high,0.003921423887056924
2018-08-23,low,-0.01034368870250075
2018-08-23,high,-0.002410195899539183
2018-08-24,low,0.011156012499270458
2018-08-24,high,0.0013845861320427348
2018-08-27,low,0.011702581406254676
2018-08-27,high,-0.00678025658752035
2018-08-28,low,-0.013446501204983736
2018-08-28,high,-0.004676230236497203
2018-08-29,low,-0.0036371639761476355
2018-08-29,high,0.013591766047444526
2018-08-30,low,-0.005820674886384681
2018-08-30,high,-0.004802913344919329
2018-08-31,low,0.006108775460919296
2018-08-31,high,0.006207266920576191
2018-09-04,low,-0.003582334023212309
2018-09-04,high,-0.004858642354504409
2018-09-05,low,0.0038431917780263913
2018-09-05,high,-0.011308117070682367
2018-09-06,low,0.004318856735891232
2018-09-06,high,-0.004938157854580232
2018-09-07,low,0.0023258009415600897
2018-09-07,high,0.005336922704749812
2018-09-10,low,0.004906779905179786
2018-09-10,high,0.005458223962587061
2018-09-11,low,-0.006364931550621673
2018-09-11,high,0.0009688447774802208
2018-09-12,low,0.010935316881035368
2018-09-12,high,0.0014874852484305123
2018-09-13,low,-0.00421559391652436
2018-09-13,high,-0.012798824336046141
2018-09-14,low,-0.005475801008703508
2018-09-14,high,-0.001776896285166085
2018-09-17,low,0.001624704627146211
2018-09-17,high,0.006574797742342255
2018-09-18,low,0.00022191335507781572
2018-09-18,high,0.006261771868302984
2018-09-19,low,0.01147984022538575
2018-09-19,high,0.005646986279367445
2018-09-20,low,0.010580969117235285
2018-09-20,high,0.0024730008331681624
2018-09-21,low,0.0026495852856673464
2018-09-21,high,-0.0002442134428528718
2018-09-24,low,-0.004901387506876182
2018-09-24,high,0.015347280382672197
2018-09-25,low,0.004364168264381159
2018-09-25,high,0.0029858763599074863
2018-09-26,low,-0.0010600739926004178
2018-09-26,high,-0.006752814885747092
2018-09-27,low,4.552239069170792e-05
2018-09-27,high,0.0017248404088050153
2018-09-28,low,0.005339013483761702
2018-09-28,high,0.001972276824983244
2018-10-01,low,0.007122999550757603
2018-10-01,high,0.01628376772695252
2018-10-02,low,0.016893344228543414
2018-10-02,high,0.006519027178138467
2018-10-03,low,-0.002793164367556675
2018-10-03,high,0.0063613845593432075
2018-10-04,low,-0.002981900663199607
2018-10-04,high,-0.0054296413847703395
2018-10-05,low,0.005584792531641896
2018-10-05,high,0.0008640775903389686
2018-10-08,low,0.0048997700984132015
2018-10-08,high,0.0030296891201290733
2018-10-09,low,0.001212674046281383
2018-10-09,high,0.001887926296990159
2018-10-10,low,-0.0060923538395586
2018-10-10,high,-0.009393685765093963
2018-10-11,low,0.0074940040392139865
2018-10-11,high,-0.00947485332076784
2018-10-12,low,0.003818623753658064
2018-10-12,high,0.005318632867537843
2018-10-15,low,0.013997633429136553
2018-10-15,high,-0.0011820948995692295
2018-10-16,low,-0.005330349606587982
2018-10-16,high,0.002295100986681096
2018-10-17,low,0.0008733608414156214
2018-10-17,high,-0.008110132474251274
2018-10-18,low,-0.010480294354735456
2018-10-18,high,-0.010934884423057935
2018-10-19,low,-0.0030293470939550394
2018-10-19,high,0.003660190518040084
2018-10-22,low,-0.002578373797549715
2018-10-22,high,0.004886861685672003
2018-10-23,low,0.0050184474500017074
2018-10-23,high,-0.01112346684553992
2018-10-24,low,0.0026944071916063335
2018-10-24,high,-0.00990851994120296
2018-10-25,low,-0.0045268592042890625
2018-10-25,high,-0.001588245052450042
2018-10-26,low,0.0009393110119104548
2018-10-26,high,0.01065053955345023
2018-10-29,low,-0.0036908743948896707
2018-10-29,high,-0.008728969998284012
2018-10-30,low,-0.007547382284446902
2018-10-30,high,-0.01049025330055743
2018-10-31,low,0.0002153255639368692
2018-10-31,high,-3.645089572822903e-05
2018-11-01,low,0.01799900847192357
2018-11-01,high,0.0005718242961409372
2018-11-02,low,0.007312252483026408
2018-11-02,high,-0.0002520848033712726
2018-11-05,low,-0.010205919903213486
2018-11-05,high,0.011527401375823967
2018-11-06,low,-0.009377001119643812
2018-11-06,high,-0.003525485697869786
2018-11-07,low,0.005221594230652215
2018-11-07,high,-0.00013233496053162227
2018-11-08,low,-0.0036507409056805826
2018-11-08,high,-0.010524974253149431
2018-11-09,low,-0.011183038975105343
2018-11-09,high,-0.003976474061628776
2018-11-12,low,-0.001090044038474097
2018-11-12,high,-0.0010868695759098934
2018-11-13,low,-0.008787105928408619
2018-11-13,high,-0.012929958840012664
2018-11-14,low,0.007252985643538101
2018-11-14,high,0.013897105010222004
2018-11-15,low,0.004532559662533722
2018-11-15,high,-0.008003073635923287
2018-11-16,low,0.011798128412435447
2018-11-16,high,0.008832032425375905
2018-11-19,low,0.0012514675873465852
2018-11-19,high,0.0061736969982206956
2018-11-20,low,-0.016706486501391282
2018-11-20,high,-0.015673941416151315
2018-11-21,low,0.009856035623538796
2018-11-21,high,-0.003976756443860942
2018-11-23,low,-0.027194980829372273
2018-11-23,high,-0.007239020159787697
2018-11-26,low,0.0013819504752434905
2018-11-26,high,-0.003079847024962494
2018-11-27,low,-0.002417735023857607
2018-11-27,high,-0.005160521388237755
2018-11-28,low,0.001393208736921785
2018-11-28,high,0.019670500216679668
2018-11-29,low,0.0036319464352214574
2018-11-29,high,-0.002900768769362574
2018-11-30,low,-0.007678319104395607
2018-11-30,high,0.008994670636067723
2018-12-03,low,0.015316064272771759
2018-12-03,high,0.0008011294007650594
2018-12-04,low,0.00032615380041559777
2018-12-04,high,0.0018561108439830503
2018-12-06,low,-0.015277452310419186
2018-12-06,high,-0.011911410302423008
2018-12-07,low,0.00864376504756113
2018-12-07,high,0.016399349717174043
2018-12-10,low,-0.011786463088827628
2018-12-10,high,-0.004473821117629519
2018-12-11,low,0.00323102943474017
2018-12-11,high,-0.001964615153346566
2018-12-12,low,0.004249597981753816
2018-12-12,high,0.0002557681020129219
2018-12-13,low,0.006879070257012249
2018-12-13,high,0.003200416886738363
2018-12-14,low,-0.0113703930780282
2018-12-14,high,-0.006605483386368426
2018-12-17,low,0.005218444339215423
2018-12-17,high,-0.0037096691232180387
2018-12-18,low,-0.020923682088188834
2018-12-18,high,0.005195859361030317
2018-12-19,low,0.012194168169449432
2018-12-19,high,-0.00010198547507926446
2018-12-20,low,-0.014105938273323244
2018-12-20,high,-0.01208595523244538
2018-12-21,low,-0.0090283850966289
2018-12-21,high,-0.0018597734753468852
2018-12-24,low,-0.01799320255409376
2018-12-24,high,-0.003399572230419498
2018-12-26,low,0.020510817958893222
2018-12-26,high,0.008070795968856037
2018-12-27,low,-0.014474042411459628
2018-12-27,high,0.0017364788549729243
2018-12-28,low,0.00615922971055249
2018-12-28,high,-0.0025422642579940474
2018-12-31,low,0.0024018561213314344
2018-12-31,high,-0.008830067738885613
2019-01-02,low,0.005503161112338632
2019-01-02,high,-0.0013408737195565387
2019-01-03,low,0.005736556505432612
2019-01-03,high,0.003228207671027773
2019-01-04,low,0.01207192198691408
2019-01-04,high,0.004771656470693566
2019-01-07,low,0.00302898992410942
2019-01-07,high,0.0056994227319842015
2019-01-08,low,0.005585306538071798
2019-01-08,high,0.006545741493955686
2019-01-09,low,0.017118881872681967
2019-01-09,high,0.004663872460784883
2019-01-10,low,-0.0065486450137995965
2019-01-10,high,-0.005281838406749757
2019-01-11,low,-0.005320735578512876
2019-01-11,high,0.005721815625328402
2019-01-14,low,-0.010778957393613113
2019-01-14,high,0.00926540308944689
2019-01-15,low,0.006433114089527055
2019-01-15,high,-0.004929973831497922
2019-01-16,low,0.001973338753678901
2019-01-16,high,0.004689771105936592
2019-01-17,low,0.005387957302472448
2019-01-17,high,0.0008711713779528934
2019-01-18,low,0.010606175819273485
2019-01-18,high,0.004515937921148288
2019-01-22,low,-0.01093756123920813
2019-01-22,high,-0.01722440950619707
2019-01-23,low,-0.00013696392424852516
2019-01-23,high,-0.0003314502067549626
2019-01-24,low,0.0016539206111800214
2019-01-24,high,-0.0014593527660333686
2019-01-25,low,0.007527514047586057
2019-01-25,high,0.00588076667706683
2019-01-28,low,-0.01102198487256759
